n, chi2, alfa, beta, gama
6123, 7.089409, 3.2639, 1.0002, -0.2391
6124, 7.343694, 3.4395, 0.9621, -0.2211
6125, 7.888181, 3.4963, 1.0144, -0.1823
6126, 8.468695, 3.4785, 1.0426, -0.1858
6127, 9.671346, 3.4435, 0.9868, -0.2441
6128, 7.901840, 3.3910, 1.0312, -0.2056
6129, 4.274168, 3.5061, 0.9361, -0.3526
6130, 3.519544, 3.4108, 0.9195, -0.3849
6131, 3.674229, 3.3892, 0.9444, -0.3885
6132, 3.517082, 3.4901, 0.9261, -0.3465
6133, 4.760638, 3.5710, 0.8633, -0.4299
6134, 7.238057, 3.5796, 0.9356, -0.3358
6135, 3.018992, 3.5875, 0.8922, -0.4105
6136, 5.014165, 3.5826, 0.9190, -0.3913
6137, 6.843051, 3.7595, 0.8743, -0.3013
6138, 4.636753, 3.8766, 0.8788, -0.2848
6139, 5.119919, 3.9845, 0.8730, -0.2591
6140, 5.526516, 4.1004, 0.9186, -0.2350
6141, 7.816984, 4.2221, 0.9611, -0.1703
6142, 8.205261, 4.1673, 0.9256, -0.1756
6143, 8.359734, 4.0062, 0.8540, -0.2623
6144, 4.975394, 4.0368, 0.8620, -0.3186
6145, 5.067643, 4.0996, 0.8173, -0.3750
6146, 4.895797, 4.0170, 0.8318, -0.3585
6147, 4.776631, 4.0145, 0.8331, -0.3613
6148, 10.617738, 4.0561, 0.8184, -0.3120
6149, 6.467934, 4.0938, 0.9501, -0.1874
6150, 6.267846, 3.9497, 0.8147, -0.3749
6151, 5.782421, 3.9236, 0.8656, -0.4560
6152, 3.550618, 3.9681, 0.8368, -0.4217
6153, 3.982182, 4.0115, 0.8105, -0.4911
6154, 3.844353, 3.9970, 0.8392, -0.4479
6155, 5.577867, 3.9931, 0.7768, -0.4949
6156, 5.700529, 4.0283, 0.7848, -0.4500
6157, 6.211378, 3.9880, 0.8118, -0.3735
6158, 6.107025, 3.9910, 0.7832, -0.4643
6159, 6.390595, 3.9845, 0.8255, -0.5125
6160, 4.237901, 4.1698, 0.7811, -0.4906
6161, 6.482735, 4.2258, 0.8160, -0.3012
6162, 5.576062, 4.1369, 0.8791, -0.2229
6163, 5.835363, 4.1057, 0.9242, -0.2388
6164, 4.309313, 4.0881, 0.8038, -0.4061
6165, 9.062634, 4.1118, 0.7312, -0.4806
6166, 4.156740, 4.1091, 0.7879, -0.4307
6167, 5.714592, 4.1500, 0.8436, -0.3733
6168, 7.224628, 4.1658, 0.7709, -0.5356
6169, 4.189078, 4.2314, 0.7839, -0.4872
6170, 5.430642, 4.1946, 0.7650, -0.4693
6171, 5.305995, 4.3564, 0.7696, -0.3885
6172, 6.166134, 4.3864, 0.7307, -0.5288
6173, 7.368174, 4.1312, 0.7756, -0.5332
6174, 7.194022, 4.1786, 0.8404, -0.4027
6175, 9.073569, 4.1434, 0.8533, -0.3680
6176, 4.776991, 4.0728, 0.8143, -0.3902
6177, 4.100268, 4.0657, 0.8359, -0.4232
6178, 4.199185, 4.0594, 0.8434, -0.3309
6179, 12.035694, 4.2325, 0.7379, -0.3951
6180, 4.840701, 4.3498, 0.7925, -0.5143
6181, 4.186366, 4.0932, 0.7992, -0.4160
6182, 4.028427, 4.1404, 0.8089, -0.4653
6183, 7.876415, 3.8568, 0.8194, -0.3735
6184, 4.246800, 3.7822, 0.8412, -0.4678
6185, 7.724841, 3.9215, 0.8010, -0.4063
6186, 6.347046, 3.8495, 0.8880, -0.4112
6187, 5.085091, 3.9006, 0.8706, -0.4053
6188, 4.444060, 3.6961, 0.9056, -0.3598
6189, 4.968290, 3.5619, 0.8750, -0.4396
6190, 5.334350, 3.7612, 0.8263, -0.4652
6191, 4.071203, 3.8364, 0.8729, -0.3368
6192, 3.560683, 3.7426, 0.8503, -0.4243
6193, 7.160312, 3.5704, 0.8458, -0.4357
6194, 6.008063, 3.6317, 0.8509, -0.4217
6195, 4.533662, 3.7040, 0.8994, -0.3573
6196, 5.807118, 3.7787, 0.8901, -0.4095
6197, 3.741397, 3.8461, 0.8308, -0.4413
6198, 6.003894, 3.9272, 0.9414, -0.2060
6199, 10.628554, 3.9247, 0.9310, -0.2609
6200, 13.335358, 3.8932, 0.9293, -0.1622
6201, 8.861552, 3.7698, 1.0337, -0.1601
6202, 11.484961, 3.8027, 1.0527, -0.1282
6203, 9.647035, 3.7963, 1.0688, -0.1414
6204, 6.701548, 3.8285, 0.9763, -0.1880
6205, 7.965600, 3.8185, 0.9985, -0.1724
6206, 9.364731, 3.8089, 1.0162, -0.2148
6207, 6.429482, 3.7286, 0.9815, -0.2137
6208, 7.049871, 3.7939, 0.8529, -0.3380
6209, 3.365310, 3.7824, 0.8633, -0.4108
6210, 6.205696, 3.9415, 0.8179, -0.3745
6211, 4.158948, 3.9097, 0.8635, -0.3350
6212, 4.726194, 3.8999, 0.8269, -0.3928
6213, 4.183349, 3.9009, 0.8693, -0.3271
6214, 5.302613, 3.8496, 0.8480, -0.4858
6215, 3.839141, 3.7638, 0.8749, -0.4196
6216, 5.383314, 3.7996, 0.9232, -0.2304
6217, 3.648771, 3.7136, 0.8914, -0.3790
6218, 4.690149, 3.9143, 0.8797, -0.3057
6219, 4.203473, 3.9195, 0.8534, -0.3567
6220, 3.700530, 3.9327, 0.8284, -0.4583
6221, 7.864646, 3.9120, 0.8430, -0.5135
6222, 4.773447, 3.8158, 0.8246, -0.4141
6223, 3.154321, 3.7307, 0.8643, -0.4448
6224, 3.237918, 3.6842, 0.8840, -0.4408
6225, 3.428958, 3.7271, 0.8695, -0.3939
6226, 4.805954, 3.8175, 0.8968, -0.3078
6227, 3.385262, 3.6279, 0.8757, -0.4320
6228, 3.687982, 3.5404, 0.9034, -0.4255
6229, 5.981135, 3.5316, 0.9052, -0.3211
6230, 4.158995, 3.5286, 0.8858, -0.4232
6231, 3.594864, 3.6761, 0.8542, -0.4396
6232, 3.818594, 3.6918, 0.8603, -0.3945
6233, 4.655499, 3.6808, 0.8476, -0.4009
6234, 4.149194, 3.7796, 0.8866, -0.4055
6235, 3.673741, 3.9895, 0.8097, -0.4495
6236, 4.484709, 3.8175, 0.8535, -0.3753
6237, 4.126637, 3.8731, 0.8706, -0.3519
6238, 4.745475, 3.8620, 0.8759, -0.3863
6239, 4.101112, 3.7980, 0.8835, -0.3203
6240, 6.671408, 3.8316, 0.8271, -0.3625
6241, 4.937890, 3.9530, 0.8712, -0.2737
6242, 4.727235, 3.8832, 0.8775, -0.2811
6243, 6.023782, 3.8716, 0.9048, -0.2777
6244, 3.112735, 3.7015, 0.8710, -0.4382
6245, 4.588926, 3.7131, 0.8948, -0.3055
6246, 5.015625, 3.6540, 0.9262, -0.2608
6247, 5.253144, 3.5740, 0.8957, -0.3345
6248, 3.678967, 3.5639, 0.8818, -0.3933
6249, 7.781326, 3.6070, 0.9868, -0.1854
6250, 10.176862, 3.6215, 0.9962, -0.1643
6251, 8.190735, 3.7293, 0.9330, -0.1928
6252, 9.663767, 3.6543, 0.9844, -0.1667
6253, 7.592621, 3.7621, 0.9761, -0.1846
6254, 6.604033, 3.7290, 0.8978, -0.2646
6255, 6.209843, 3.5710, 0.9223, -0.2532
6256, 7.949367, 3.5027, 0.9672, -0.2665
6257, 7.536568, 3.5136, 0.9905, -0.1892
6258, 4.313178, 3.6051, 0.9202, -0.3083
6259, 4.125681, 3.6012, 0.9117, -0.3402
6260, 4.437899, 3.5193, 0.9150, -0.3325
6261, 4.678690, 3.4413, 0.9505, -0.3797
6262, 4.820566, 3.3842, 0.9305, -0.3286
6263, 6.153808, 3.4187, 0.9752, -0.2391
6264, 6.476795, 3.3907, 0.8896, -0.3640
6265, 5.221989, 3.3308, 0.9714, -0.2661
6266, 5.292816, 3.3722, 0.9686, -0.2751
6267, 4.854618, 3.3619, 0.9479, -0.2932
6268, 6.149928, 3.5108, 0.9394, -0.3244
6269, 7.459952, 3.3981, 0.9407, -0.2678
6270, 8.240134, 3.5141, 0.9909, -0.1847
6271, 7.344480, 3.5318, 0.9140, -0.2852
6272, 7.843883, 3.6796, 0.8679, -0.3237
6273, 6.140396, 3.7613, 0.8596, -0.3386
6274, 5.569362, 3.9310, 0.8478, -0.3190
6275, 6.680901, 4.1502, 0.8373, -0.4588
6276, 7.668425, 4.0251, 0.8249, -0.5230
6277, 6.025826, 4.0175, 0.7650, -0.4777
6278, 7.178928, 4.1828, 0.7363, -0.4834
6279, 7.095425, 4.2108, 0.7681, -0.5384
6280, 5.694191, 4.2182, 0.7730, -0.5209
6281, 11.910279, 4.0665, 0.7291, -0.4557
6282, 4.270571, 4.0836, 0.7906, -0.4719
6283, 3.710461, 4.1290, 0.7852, -0.4464
6284, 6.768378, 4.1572, 0.7492, -0.4484
6285, 7.862950, 4.1702, 0.7371, -0.5211
6286, 4.127611, 3.9292, 0.8222, -0.4154
6287, 3.454489, 3.7992, 0.8547, -0.4324
6288, 5.442318, 3.6927, 0.8633, -0.3618
6289, 4.488007, 3.7100, 0.8906, -0.4518
6290, 3.367040, 3.7331, 0.8702, -0.3967
6291, 4.451289, 4.0081, 0.8464, -0.4376
6292, 7.840197, 4.0216, 0.7791, -0.4237
6293, 5.724418, 4.1123, 0.8174, -0.3434
6294, 4.827111, 4.1481, 0.7897, -0.4058
6295, 6.586553, 4.1364, 0.7605, -0.4548
6296, 5.474158, 4.1071, 0.8040, -0.3785
6297, 6.013450, 4.0070, 0.8795, -0.2422
6298, 5.822784, 4.0425, 0.8700, -0.3220
6299, 3.569275, 3.9845, 0.8250, -0.4441
6300, 5.541686, 4.0651, 0.8034, -0.3926
6301, 5.934807, 4.0494, 0.7678, -0.4911
6302, 6.149669, 4.0364, 0.7966, -0.3990
6303, 4.840699, 4.1517, 0.7810, -0.4869
6304, 4.254763, 4.0136, 0.8090, -0.4080
6305, 3.467144, 3.9495, 0.8400, -0.4219
6306, 3.738425, 3.8992, 0.8377, -0.3935
6307, 4.533459, 3.9558, 0.8602, -0.3833
6308, 6.829908, 3.9419, 0.8832, -0.2352
6309, 4.236751, 3.9797, 0.8593, -0.3434
6310, 4.269796, 4.0168, 0.8525, -0.3428
6311, 4.604449, 4.0538, 0.8433, -0.3622
6312, 5.588334, 4.1861, 0.8075, -0.5103
6313, 4.040826, 4.0697, 0.8257, -0.4800
6314, 4.810208, 4.0044, 0.8546, -0.3500
6315, 8.905819, 4.1924, 0.7755, -0.3525
6316, 4.756855, 4.2165, 0.8053, -0.3910
6317, 5.142318, 4.1222, 0.7793, -0.4989
6318, 4.039039, 4.1133, 0.7973, -0.5008
6319, 9.110406, 4.0376, 0.7769, -0.4056
6320, 6.171727, 4.1103, 0.7613, -0.4636
6321, 6.873796, 4.2246, 0.8390, -0.3401
6322, 5.079812, 4.2805, 0.8077, -0.3998
6323, 4.201601, 4.4062, 0.7529, -0.4602
6324, 5.346190, 4.4609, 0.7856, -0.4801
6325, 6.565087, 4.6273, 0.7665, -0.4219
6326, 6.041584, 4.6120, 0.7439, -0.3883
6327, 5.609487, 4.6598, 0.7922, -0.2766
6328, 8.937112, 4.5993, 0.6901, -0.4492
6329, 4.873722, 4.5802, 0.7268, -0.5199
6330, 5.907337, 4.7943, 0.7206, -0.4372
6331, 6.406340, 4.7939, 0.7107, -0.4321
6332, 5.630080, 4.8724, 0.7203, -0.4791
6333, 6.134371, 4.8192, 0.7769, -0.2925
6334, 7.538088, 4.9041, 0.7773, -0.3116
6335, 7.133006, 4.8720, 0.9123, -0.1937
6336, 8.425537, 5.0410, 0.9035, -0.1997
6337, 6.633595, 5.0738, 0.8628, -0.1867
6338, 10.049638, 4.9671, 0.8429, -0.1762
6339, 8.333275, 4.9423, 0.7730, -0.2308
6340, 6.183194, 4.9495, 0.8592, -0.2049
6341, 7.046929, 4.9818, 0.7841, -0.2239
6342, 6.048520, 4.9300, 0.8731, -0.2046
6343, 6.893355, 4.8540, 0.8443, -0.2106
6344, 5.595153, 4.7921, 0.8635, -0.2313
6345, 5.919268, 4.7647, 0.8201, -0.2599
6346, 5.705796, 4.6267, 0.8479, -0.2597
6347, 5.585811, 4.6781, 0.8865, -0.2072
6348, 6.144861, 4.6553, 0.7711, -0.3251
6349, 5.713798, 4.6436, 0.8519, -0.2539
6350, 5.320383, 4.6223, 0.8481, -0.2301
6351, 5.247100, 4.6368, 0.8132, -0.2581
6352, 6.535048, 4.4760, 0.9268, -0.2265
6353, 6.269872, 4.4904, 0.8429, -0.2253
6354, 4.539790, 4.4423, 0.7911, -0.3886
6355, 4.993929, 4.4637, 0.9077, -0.2271
6356, 5.204435, 4.5005, 0.8036, -0.2930
6357, 4.849011, 4.4988, 0.8695, -0.2340
6358, 6.075535, 4.4920, 0.8392, -0.2640
6359, 6.265983, 4.3738, 0.9233, -0.2376
6360, 7.825208, 4.4630, 0.8973, -0.1845
6361, 7.154980, 4.4024, 0.9298, -0.2337
6362, 6.998461, 4.5223, 0.9602, -0.1753
6363, 4.799944, 4.2816, 0.9041, -0.2297
6364, 6.986159, 4.1957, 0.9567, -0.1789
6365, 10.424003, 4.1176, 0.8517, -0.3655
6366, 4.959489, 4.2272, 0.8032, -0.3596
6367, 4.903579, 4.3136, 0.8064, -0.3873
6368, 10.597563, 4.3224, 0.8510, -0.3215
6369, 5.589245, 4.5264, 0.8029, -0.2748
6370, 5.928078, 4.5311, 0.8403, -0.2199
6371, 4.854323, 4.4438, 0.8027, -0.3434
6372, 4.800878, 4.4147, 0.7968, -0.3492
6373, 5.107375, 4.4717, 0.7981, -0.3531
6374, 7.115129, 4.5679, 0.7907, -0.3998
6375, 6.049596, 4.5994, 0.7693, -0.4358
6376, 4.289080, 4.5417, 0.7670, -0.4780
6377, 7.443916, 4.4582, 0.7870, -0.5300
6378, 4.206022, 4.5265, 0.7497, -0.5092
6379, 3.562948, 4.4893, 0.7463, -0.4916
6380, 6.524147, 4.6036, 0.7103, -0.4648
6381, 6.021738, 4.6226, 0.7202, -0.4339
6382, 8.429498, 4.4729, 0.6957, -0.5161
6383, 5.654926, 4.3344, 0.8064, -0.4743
6384, 5.216960, 4.4697, 0.7589, -0.4251
6385, 10.590995, 4.5497, 0.6762, -0.5556
6386, 14.693836, 4.6603, 0.6502, -0.4487
6387, 6.101341, 4.8254, 0.7293, -0.4300
6388, 5.715973, 4.7481, 0.7644, -0.3257
6389, 5.878195, 4.7996, 0.7768, -0.3019
6390, 5.915894, 4.8706, 0.8881, -0.2052
6391, 7.846366, 4.9553, 0.8954, -0.1597
6392, 8.654137, 4.9853, 0.8133, -0.2091
6393, 5.940205, 5.0722, 0.8577, -0.2069
6394, 7.318673, 5.1474, 0.9175, -0.1712
6395, 6.266762, 5.1726, 0.8589, -0.2275
6396, 6.906162, 5.1498, 0.7921, -0.2754
6397, 7.308208, 5.0635, 0.7086, -0.4126
6398, 7.027862, 5.1012, 0.6729, -0.4589
6399, 7.281536, 5.0519, 0.7209, -0.5383
6400, 7.248379, 5.0049, 0.6769, -0.4574
6401, 6.609793, 5.1084, 0.7033, -0.4808
6402, 6.657834, 5.2527, 0.6368, -0.5886
6403, 10.988234, 5.2179, 0.5888, -0.5240
6404, 8.975920, 5.3621, 0.6780, -0.4177
6405, 10.340453, 5.3205, 0.6271, -0.4662
6406, 10.681752, 5.2486, 0.5908, -0.5931
6407, 7.240697, 5.2279, 0.6624, -0.5926
6408, 8.862766, 5.3087, 0.6896, -0.4938
6409, 12.947276, 5.3650, 0.6317, -0.3919
6410, 8.613843, 5.3699, 0.6708, -0.3909
6411, 7.503763, 5.2387, 0.8008, -0.2735
6412, 6.273199, 5.2846, 0.8900, -0.1874
6413, 7.036166, 5.0920, 0.8935, -0.1985
6414, 7.789519, 4.9508, 0.8509, -0.2616
6415, 5.641483, 5.0155, 0.8338, -0.2287
6416, 7.306073, 5.0808, 0.8851, -0.1670
6417, 7.690642, 5.0395, 0.9401, -0.1448
6418, 7.027613, 5.0284, 0.9051, -0.1808
6419, 6.353587, 5.0029, 0.8732, -0.1873
6420, 7.095386, 4.8561, 0.9021, -0.2158
6421, 5.370483, 4.8212, 0.8829, -0.2080
6422, 6.697161, 4.8498, 0.7919, -0.2746
6423, 6.175018, 4.8845, 0.8172, -0.2479
6424, 6.238234, 4.9255, 0.8286, -0.2415
6425, 7.221472, 4.9487, 0.8386, -0.2525
6426, 6.899154, 5.0565, 0.8489, -0.2443
6427, 6.339065, 5.1232, 0.8847, -0.1877
6428, 6.040005, 5.2062, 0.8690, -0.2030
6429, 11.731172, 5.4080, 0.7895, -0.1792
6430, 6.067449, 5.2727, 0.8761, -0.1697
6431, 7.509764, 5.3816, 0.8257, -0.1810
6432, 6.622633, 5.2110, 0.8096, -0.2108
6433, 9.306693, 5.1655, 0.8414, -0.1724
6434, 15.007462, 5.2988, 0.8183, -0.2930
6435, 20.381150, 5.3823, 0.6787, -0.2716
6436, 7.565771, 5.4501, 0.7361, -0.2415
6437, 7.004777, 5.4003, 0.8119, -0.1912
6438, 7.891717, 5.5319, 0.8515, -0.1552
6439, 4.961994, 5.5746, 0.8592, -0.1895
6440, 5.557469, 5.5021, 0.8319, -0.1881
6441, 5.369946, 5.5883, 0.7895, -0.2172
6442, 5.277050, 5.5757, 0.8212, -0.2033
6443, 5.719495, 5.4523, 0.8292, -0.1914
6444, 5.887131, 5.6060, 0.8282, -0.2219
6445, 9.990794, 5.6296, 0.7408, -0.2137
6446, 8.503108, 5.5720, 0.7826, -0.1987
6447, 8.099395, 5.5420, 0.6959, -0.3090
6448, 6.996611, 5.5938, 0.7392, -0.2401
6449, 8.156432, 5.4492, 0.7582, -0.2732
6450, 9.063434, 5.4294, 0.7596, -0.2790
6451, 9.000010, 5.3438, 0.6716, -0.4081
6452, 10.738287, 5.3494, 0.7193, -0.2514
6453, 8.735386, 5.2525, 0.7009, -0.3352
6454, 9.492407, 5.2244, 0.6985, -0.4792
6455, 9.575884, 5.1926, 0.6046, -0.5833
6456, 14.449934, 5.3055, 0.5875, -0.6392
6457, 12.974485, 5.2848, 0.5813, -0.4825
6458, 8.257174, 5.1962, 0.6519, -0.4837
6459, 7.170637, 5.0829, 0.6530, -0.5062
6460, 7.507853, 5.1762, 0.6600, -0.5890
6461, 5.084180, 5.1394, 0.6655, -0.5192
6462, 5.092408, 5.1877, 0.6826, -0.5391
6463, 7.110423, 5.0868, 0.6773, -0.4501
6464, 5.626251, 4.9950, 0.6920, -0.5624
6465, 5.885825, 5.1226, 0.7055, -0.5262
6466, 8.271109, 5.1078, 0.7026, -0.3521
6467, 6.254415, 5.0426, 0.7784, -0.2393
6468, 6.691392, 4.9396, 0.7326, -0.3740
6469, 6.272681, 4.8520, 0.8181, -0.2410
6470, 7.903748, 4.8972, 0.8134, -0.2132
6471, 6.400252, 4.9353, 0.8111, -0.2292
6472, 8.842245, 4.9711, 0.7822, -0.2135
6473, 7.372071, 5.0721, 0.8033, -0.2259
6474, 7.624408, 5.1464, 0.7705, -0.2659
6475, 5.987638, 5.1823, 0.7355, -0.2990
6476, 6.254832, 5.2358, 0.7506, -0.2624
6477, 8.364873, 5.2882, 0.7570, -0.2892
6478, 6.840109, 5.2444, 0.7871, -0.2692
6479, 7.059567, 5.2019, 0.7691, -0.2358
6480, 13.761670, 5.3716, 0.5758, -0.4825
6481, 7.538934, 5.3317, 0.6142, -0.5049
6482, 8.075257, 5.3421, 0.6268, -0.5001
6483, 6.308296, 5.2625, 0.6306, -0.5328
6484, 6.651158, 5.2776, 0.6678, -0.4875
6485, 7.188134, 5.3399, 0.6593, -0.4784
6486, 11.756073, 5.4308, 0.6831, -0.4529
6487, 9.130999, 5.5550, 0.6679, -0.3958
6488, 6.904956, 5.4803, 0.6237, -0.5994
6489, 6.917744, 5.3744, 0.6515, -0.5951
6490, 6.788820, 5.5256, 0.6405, -0.5110
6491, 7.755027, 5.5133, 0.5872, -0.5320
6492, 7.187040, 5.7269, 0.5659, -0.6022
6493, 7.027360, 5.8217, 0.6120, -0.5552
6494, 8.797989, 5.8203, 0.5862, -0.6392
6495, 9.367968, 5.9173, 0.5697, -0.6464
6496, 6.752846, 5.8767, 0.5940, -0.6078
6497, 10.730309, 5.8830, 0.5812, -0.6558
6498, 8.539894, 5.8240, 0.6220, -0.5291
6499, 6.380717, 5.8232, 0.5975, -0.6022
6500, 7.043320, 5.8397, 0.5555, -0.5704
6501, 10.294812, 5.8024, 0.5576, -0.6457
6502, 6.537285, 5.8086, 0.5861, -0.5899
6503, 6.452892, 5.7975, 0.5622, -0.5797
6504, 10.706144, 5.8634, 0.6404, -0.6132
6505, 6.159622, 5.5941, 0.5858, -0.5606
6506, 5.981199, 5.6176, 0.6023, -0.5826
6507, 5.604787, 5.5837, 0.6084, -0.5642
6508, 6.414757, 5.4705, 0.6566, -0.5191
6509, 5.741988, 5.4484, 0.6315, -0.5805
6510, 5.626034, 5.4125, 0.6487, -0.5320
6511, 10.732924, 5.3236, 0.6309, -0.6247
6512, 8.827347, 5.4743, 0.6733, -0.5309
6513, 6.939077, 5.6474, 0.5850, -0.5408
6514, 6.877550, 5.6866, 0.5657, -0.5831
6515, 8.226904, 5.6520, 0.5719, -0.5358
6516, 7.190671, 5.7611, 0.6253, -0.5432
6517, 7.387045, 5.6878, 0.6165, -0.5289
6518, 7.946154, 5.6697, 0.6247, -0.5072
6519, 5.530890, 5.4982, 0.6096, -0.5772
6520, 7.540460, 5.4736, 0.6484, -0.4887
6521, 10.963654, 5.4395, 0.6968, -0.3822
6522, 7.963429, 5.3673, 0.5815, -0.5676
6523, 7.531333, 5.2157, 0.6538, -0.4739
6524, 9.141701, 5.5137, 0.7135, -0.3256
6525, 5.709174, 5.6190, 0.7702, -0.2456
6526, 8.218863, 5.6110, 0.8332, -0.1620
6527, 5.552976, 5.5457, 0.7887, -0.2269
6528, 6.554801, 5.5775, 0.7343, -0.2566
6529, 6.982443, 5.4665, 0.7431, -0.2416
6530, 12.378602, 5.4805, 0.8182, -0.1474
6531, 11.699864, 5.5124, 0.8181, -0.1474
6532, 11.943383, 5.5366, 0.7711, -0.1930
6533, 6.776747, 5.3926, 0.7472, -0.2453
6534, 8.187516, 5.3936, 0.8333, -0.2654
6535, 7.121931, 5.4466, 0.8206, -0.1856
6536, 7.191937, 5.3285, 0.7401, -0.2574
6537, 5.620139, 5.5401, 0.8104, -0.2008
6538, 6.865027, 5.5744, 0.8945, -0.1462
6539, 5.992376, 5.6674, 0.8116, -0.2273
6540, 7.016346, 5.7410, 0.8041, -0.1778
6541, 7.435953, 5.8179, 0.8968, -0.1635
6542, 6.815629, 5.9040, 0.9009, -0.1325
6543, 5.266159, 5.9505, 0.8123, -0.2145
6544, 5.752615, 5.8217, 0.7765, -0.2365
6545, 5.545629, 5.7349, 0.7706, -0.2341
6546, 7.602914, 5.7495, 0.8306, -0.2324
6547, 9.819939, 5.6812, 0.6935, -0.3387
6548, 6.546037, 5.6675, 0.6334, -0.5331
6549, 8.857110, 5.8335, 0.5412, -0.5861
6550, 7.085432, 5.7836, 0.5845, -0.5484
6551, 6.468429, 5.9060, 0.5685, -0.5915
6552, 6.574065, 5.8672, 0.5802, -0.5994
6553, 8.988959, 6.0032, 0.6177, -0.6152
6554, 11.829231, 6.1019, 0.5959, -0.5137
6555, 7.717598, 6.1604, 0.5678, -0.5687
6556, 7.128540, 6.0586, 0.5573, -0.6095
6557, 6.777056, 6.0567, 0.5781, -0.5976
6558, 6.629389, 6.1531, 0.5677, -0.5953
6559, 9.493445, 6.2535, 0.5248, -0.6580
6560, 8.213185, 6.3433, 0.5225, -0.5838
6561, 11.688632, 6.2665, 0.5178, -0.5461
6562, 15.755111, 6.3017, 0.6014, -0.6747
6563, 9.105453, 6.2608, 0.5097, -0.6230
6564, 7.242889, 6.2333, 0.5408, -0.5934
6565, 7.778553, 6.1741, 0.5606, -0.6378
6566, 11.086048, 6.0878, 0.5927, -0.5227
6567, 8.139499, 6.0201, 0.5329, -0.5819
6568, 8.328533, 6.0283, 0.5950, -0.5949
6569, 8.680782, 5.9943, 0.5972, -0.6073
6570, 7.610245, 5.9197, 0.6156, -0.5947
6571, 8.262584, 5.9143, 0.5441, -0.6055
6572, 8.507036, 6.1099, 0.5951, -0.6103
6573, 7.809164, 6.0804, 0.5820, -0.5942
6574, 11.656751, 6.0136, 0.6158, -0.4826
6575, 11.694710, 5.8556, 0.6343, -0.4556
6576, 11.113395, 5.7898, 0.6055, -0.4588
6577, 7.986189, 5.6509, 0.5819, -0.5261
6578, 10.913572, 5.7643, 0.5790, -0.4902
6579, 8.720434, 5.8067, 0.5759, -0.6379
6580, 7.125005, 5.9166, 0.5599, -0.5651
6581, 6.803679, 5.7760, 0.5983, -0.5415
6582, 7.857762, 5.8757, 0.5974, -0.5482
6583, 12.294499, 5.8077, 0.6137, -0.4004
6584, 9.617529, 5.8441, 0.6609, -0.3488
6585, 10.275860, 5.6735, 0.6429, -0.4217
6586, 12.270823, 5.6433, 0.5590, -0.5085
6587, 8.253405, 5.7415, 0.5667, -0.5396
6588, 8.387346, 5.7846, 0.6435, -0.5928
6589, 5.842474, 5.5896, 0.5996, -0.5535
6590, 6.230025, 5.5856, 0.5996, -0.6030
6591, 6.653662, 5.6432, 0.6135, -0.5297
6592, 5.768031, 5.6474, 0.6059, -0.5884
6593, 10.584083, 5.8287, 0.5804, -0.6527
6594, 8.892016, 5.7970, 0.5509, -0.6300
6595, 8.386612, 5.6674, 0.6304, -0.5033
6596, 7.004388, 5.4693, 0.6485, -0.5025
6597, 5.698530, 5.3428, 0.6495, -0.5168
6598, 6.367936, 5.3440, 0.6453, -0.5774
6599, 8.116458, 5.2886, 0.6593, -0.6017
6600, 7.058699, 5.2828, 0.6398, -0.5856
6601, 11.355511, 5.3579, 0.6152, -0.6326
6602, 7.160768, 5.2962, 0.6735, -0.5819
6603, 7.432703, 5.1125, 0.6375, -0.5788
6604, 9.238302, 5.1705, 0.7101, -0.4862
6605, 7.032061, 5.0585, 0.6854, -0.4418
6606, 7.463583, 5.0812, 0.7827, -0.2701
6607, 6.987138, 5.2553, 0.7695, -0.2604
6608, 8.579463, 5.3710, 0.8112, -0.1807
6609, 9.285496, 5.3738, 0.8190, -0.1745
6610, 6.050182, 5.4960, 0.8648, -0.1961
6611, 5.709856, 5.3963, 0.8250, -0.2130
6612, 7.471545, 5.5769, 0.7564, -0.2127
6613, 7.455763, 5.6103, 0.7597, -0.2610
6614, 9.128822, 5.4148, 0.8275, -0.2618
6615, 5.950903, 5.2985, 0.8900, -0.1774
6616, 9.099275, 5.4884, 0.9384, -0.1137
6617, 12.101082, 5.4787, 0.9575, -0.0936
6618, 9.850024, 5.5031, 0.7931, -0.2807
6619, 8.803771, 5.5841, 0.8795, -0.2086
6620, 6.841924, 5.5379, 0.8500, -0.1624
6621, 5.592434, 5.5808, 0.8158, -0.1933
6622, 6.011395, 5.5255, 0.8054, -0.2393
6623, 5.254012, 5.6805, 0.7997, -0.2089
6624, 4.972551, 5.6433, 0.8092, -0.2074
6625, 5.603915, 5.5813, 0.8044, -0.2296
6626, 5.397864, 5.5579, 0.8599, -0.1958
6627, 5.374945, 5.4658, 0.8229, -0.1923
6628, 5.521021, 5.5300, 0.8040, -0.2171
6629, 4.834261, 5.6733, 0.8375, -0.1893
6630, 6.458105, 5.7442, 0.8957, -0.1569
6631, 6.350394, 5.8084, 0.8856, -0.1546
6632, 6.680826, 5.7958, 0.8882, -0.1394
6633, 5.217277, 5.9700, 0.8266, -0.1831
6634, 7.120350, 5.9294, 0.8326, -0.2229
6635, 5.327193, 5.7073, 0.8489, -0.1798
6636, 6.801925, 5.8283, 0.7942, -0.1759
6637, 6.084480, 5.9542, 0.8750, -0.1640
6638, 5.615702, 6.0291, 0.8205, -0.2181
6639, 6.119153, 5.9518, 0.8545, -0.1460
